,,,Target,Units
,,,A16-59,
Channel,Year,Month in Year,Share,
Eleven Sports 1,2025,5,0.003941,
Eleven Sports 1,2025,6,0.002058,
Eleven Sports 1,2025,7,0.001715,
Eleven Sports 1,2025,8,0.002257,
Eleven Sports 1,2025,9,0.002611,
Eleven Sports 1,2025,10,0.002859,
Eleven Sports 1,2025,11,0.002106,
Eleven Sports 1,2025,12,0.002336,
Eleven Sports 1,2026,1,0.002738,
Eleven Sports 1,2026,2,0.002333,
Eleven Sports 1,2026,3,0.002698,
Eleven Sports 1,2026,4,0.001933,
Eleven Sports 1,2026,5,0.002680,
Eleven Sports 1,2026,6,0.001889,
Eleven Sports 1,2026,7,0.000057,
Eleven Sports 2,2025,1,0.000461,
Eleven Sports 2,2025,2,0.000474,
Eleven Sports 2,2025,3,0.000510,
Eleven Sports 2,2025,4,0.001050,
Eleven Sports 2,2025,5,0.000700,
Eleven Sports 2,2025,6,0.000186,
Eleven Sports 2,2025,7,0.000135,
Eleven Sports 2,2025,8,0.000779,
Eleven Sports 2,2025,9,0.000401,
Eleven Sports 2,2025,10,0.000710,
Eleven Sports 2,2025,11,0.000697,
Eleven Sports 2,2025,12,0.000370,
Eleven Sports 2,2026,1,0.001061,
Eleven Sports 2,2026,2,0.000756,
Eleven Sports 2,2026,3,0.000423,
Eleven Sports 2,2026,4,0.000403,
Eleven Sports 2,2026,5,0.000500,
Eleven Sports 2,2026,6,0.000038,
Eleven Sports 2,2026,7,0.000011,
Eska Extra [Eska TV],2025,1,0.000526,
Eska Extra [Eska TV],2025,2,0.000408,
Eska Extra [Eska TV],2025,3,0.000333,
Eska Extra [Eska TV],2025,4,0.000314,
Eska Extra [Eska TV],2025,5,0.000381,
Eska Extra [Eska TV],2025,6,0.000383,
Eska Extra [Eska TV],2025,7,0.000489,
Eska Extra [Eska TV],2025,8,0.000405,
Eska Extra [Eska TV],2025,9,0.000220,
Eska Extra [Eska TV],2025,10,0.000309,
Eska Extra [Eska TV],2025,11,0.000371,
Eska Extra [Eska TV],2025,12,0.000365,
Eska Extra [Eska TV],2026,1,0.000417,
Eska Extra [Eska TV],2026,2,0.000456,
Eska Extra [Eska TV],2026,3,0.000353,
Eska Extra [Eska TV],2026,4,0.000382,
